id_producto,id_categoria
1550,4
1113,3
851,3
4202,10
3503,9
3975,4
1201,8
939,8
1539,3
1976,4
1277,3
881,3
3836,10
4366,10
4308,5
4005,4
4442,5
4046,5
1534,9
1668,9
1272,9
1010,9
2047,5
1744,4
911,3
1086,4
4734,5
4472,5
4513,6
2135,10
4589,1
2036,4
1774,4
1512,4
4281,6
2503,5
1804,4
3016,1
4573,6
4707,6
2195,10
1537,10
1671,10
1875,5
2009,5
406,5
10,5
4999,6
1963,10
3175,7
2476,6
98,10
3076,1
2814,1
553,1
3601,7
2768,6
2902,6
3677,2
3281,2
507,6
245,6
1241,1
979,1
583,1
3893,7
3672,8
158,10
3969,2
3707,2
3311,2
3748,3
3445,2
3049,2
933,6
234,5
671,6
13,6
1312,2
1009,1
613,1
3702,8
4436,3
4040,3
3737,2
963,6
701,6
1738,2
4128,8
3732,8
4169,9
3429,7
4466,3
4507,4
4641,4
4204,3
3942,3
1430,7
1168,7
1943,3
1640,2
4595,9
4333,9
3500,8
4671,4
4234,3
3972,3
1897,8
802,7
1274,2
4835,4
4439,4
1927,8
2061,8
1665,8
1700,2
4393,9
4830,10
4906,5
4469,4
2394,9
2528,9
2167,3
2208,4
1771,3
4994,10
4598,10
4936,5
2995,10
2162,9
2599,10
2197,3
2372,4
198,3
239,4
2705,5
2268,4
65,9
403,4
141,4
3055,10
3131,5
2869,5
357,9
95,9
1266,5
829,4
171,4
2823,10
3598,6
125,9
4332,1
4373,2
259,9
1337,6
4461,7
4065,7
3628,6
4024,6
3366,6
854,10
592,10
4403,2
4537,2
1326,5
1064,5
1705,1
1839,1
4753,7
4491,7
4095,7
4532,8
4054,6
1018,10
622,10
4433,2
4870,3
4608,3
4171,2
3909,2
1094,5
2131,1
1473,1
4958,8
4259,7
4900,3
2260,7
1823,6
1124,5
1165,6
1299,6
1637,1
2628,2
2366,2
2500,2
4756,8
2757,8
2058,7
2833,3
2134,2
4786,8
94,1
2787,8
2921,8
2088,7
2525,8
2863,3
2997,3
223,7
561,2
165,2
4991,9
2951,8
2689,8
2293,8
3068,4
690,8
632,3
329,2
67,2
2981,8
3459,10
2760,9
3756,4
3057,3
3098,4
2836,4
324,8
458,8
359,2
400,3
534,3
3489,10
4223,5
3827,5
3524,4
3961,5
3262,4
750,8
925,9
92,8
488,8
826,3
3915,10
3653,10
3216,9
4253,5
1217,9
821,9
518,8
4766,1
1293,4
990,3
1427,4
3287,10
4854,6
4155,5
1381,9
985,9
1119,9
2022,5
1760,5
1457,4
3713,10
4884,6
4488,6
1714,10
4564,1
1790,5
2227,6
4955,7
4652,6
4693,7
4990,1
4769,2
2216,5
2257,6
1558,5
1995,6
2333,1
4985,7
1908,10
2683,6
2287,6
2421,6
2759,1
2363,1
3150,7
2754,7
2888,7
2055,6
2451,6
452,6
586,6
190,6
924,1
528,1
266,1
3180,7
2918,7
3652,2
3693,3
220,6
558,1
692,1
296,1
3647,8
2948,7
3682,2
4119,3
3420,2
3461,3
3857,3
949,7
646,6
687,7
425,7
1421,2
1159,2
722,1
460,1
3415,8
4586,4
3887,3
1154,8
3882,9
3579,8
4354,4
1580,8
1143,7
1318,8
2052,3
1219,2
3650,9
4646,4
4687,5
4384,4
3988,4
4821,5
4122,4
1424,3
4379,10
4414,4
4851,5
2077,9
2211,9
1512,8
2415,4
2590,5
1850,3
1891,4
4805,10
4281,10
2282,10
2183,4
2620,5
2317,4
1921,4
4707,10
2970,10
2312,10
2347,4
86,4
3000,10
3513,6
477,10
3851,1
378,4
116,4
2768,10
3543,6
3147,6
3281,6
507,10
245,10
845,5
280,4
321,5
2915,6
3049,6
537,10
275,10
3649,1
3783,1
3387,1
3824,2
1312,6
1446,6
747,5
351,5
1388,1
4040,7
3475,6
305,10
4512,2
4116,2
439,10
4250,2
3813,1
1738,6
1342,6
1156,1
894,1
4507,8
3942,7
3546,7
4542,2
1506,6
1885,2
2019,2
4933,8
4234,7
4671,8
3972,7
4409,8
4747,3
1973,7
2014,8
1711,7
2311,2
2049,2
1653,2
1787,2
4439,8
4043,8
2440,8
2044,8
1345,7
2382,3
2912,3
2079,2
2516,3
2213,2
4772,9
4906,9
214,2
2074,8
2208,8
2808,3
2284,3
506,2
4936,9
285,3
2937,9
2238,8
2372,8
3409,4
2710,3
2314,3
2751,4
373,8
577,3
711,3
274,2
2268,8
2443,9
3439,4
3177,4
2781,4
2740,3
665,8
403,8
7,8
741,3
782,4
3172,10
2869,9
3469,4
3510,5
3644,5
2811,4
3248,5
433,8
474,9
870,9
171,8
946,4
3936,5
3540,5
4373,6
3674,5
3237,4
1162,9
1337,10
4315,1
4449,1
714,4
3628,10
3232,10
1233,10
668,9
4217,1
4608,7
698,9
1135,10
4905,1
4509,1
4643,1
4247,1
1473,5
1910,6
1211,5
4900,7
1561,10
1165,10
4976,2
1503,5
1637,5
2278,1
2628,6
2704,1
2745,2
2046,1
2180,1
2833,7
3171,2
2775,2
2909,2
3300,8
2543,2
165,6
3330,8
3464,8
3068,8
3843,4
329,6
667,1
708,2
1145,3
9,1
3360,8
3797,9
3494,8
3098,8
3535,9
2836,8
4135,4
3436,3
3570,3
1099,8
400,7
837,8
1134,2
913,3
4223,9
3128,8
3565,9
3262,8
3903,4
3600,3
3641,4
1129,8
1205,3
943,3
4253,9
3595,9
4032,10
3729,9
4632,5
4329,4
4370,5
3671,4
1596,9
3805,4
1334,9
635,8
1631,3
1672,4
1107,3
4324,10
4021,9
4062,10
4138,5
1323,8
1364,9
1061,8
2232,4
1399,3
4092,10
3830,10
4826,5
4867,6
1528,9
2565,5
2000,4
1,4
4594,5
4769,6
2729,5
2333,5
2030,4
293,4
31,4
2421,10
2800,6
2497,5
26,10
3138,1
2876,1
364,5
2568,6
452,10
190,10
3605,2
2906,1
528,5
1041,1
3256,6
2994,6
2598,6
3332,1
3769,2
3070,1
995,6
296,5
733,6
1467,1
3461,7
250,10
3537,2
1025,6
1159,6
326,5
460,5
501,6
1538,2
3928,8
3491,7
3625,7
4004,3
1492,7
1830,2
1964,2
1568,2
3958,8
4733,4
4430,3
4034,3
1522,7
1260,7
1697,8
998,7
1598,2
1295,1
1732,2
4687,9
4425,9
4122,8
4501,4
1686,7
2461,3
4455,9
4892,10
4589,9
4927,4
2590,9
1757,8
1495,8
2491,3
2229,3
1833,3
4922,10
4660,10
2183,8
1921,8
2958,4
1863,3
2393,3
394,3
3122,4
3163,5
2860,4
86,8
424,3
3513,10
3117,10
2814,9
2855,10
2552,9
3455,5
3193,5
378,8
815,9
157,9
233,4
3543,10
3147,10
2623,10
3619,5
3223,5
3357,5
2961,5
845,9
146,8
4394,1
3998,1
321,9
1358,5
525,4
263,4
3311,10
4086,6
654,10
217,9
351,9
4162,1
3766,1
992,5
689,4
3341,10
4553,7
3720,6
4157,7
3458,6
4192,1
3796,1
1418,5
1552,5
1156,5
4845,7
4717,7
1110,10
4921,2
4222,1
2019,6
2223,1
2398,2
1961,1
4613,7
4689,2
2352,7
2049,6
1653,6
2824,2
2387,1
1729,1
126,1
2778,7
2382,7
1817,6
1858,7
3116,2
2854,2
2895,3
4982,8
156,1
1888,7
3321,3
2925,3
3059,3
2622,2
151,7
285,7
623,2
2617,8
2751,8
3089,3
2652,2
577,7
53,7
391,2
129,2
3043,8
2647,8
3119,3
3556,4
345,7
479,7
1254,3
858,3
421,2
159,2
2811,8
3248,9
4023,5
509,7
1022,3
3977,10
3674,9
3278,9
4315,5
4449,5
3616,4
1279,9
976,8
714,8
1617,4
1314,3
4141,10
3704,9
3308,9
4042,4
4083,5
4520,6
4479,5
1309,9
1006,8
1047,9
4550,6
4247,5
1910,10
1514,10
4888,1
2248,5
1549,4
4580,6
4714,6
1544,10
1882,5
4878,6
1970,10
1574,10
2442,5
2483,6
2180,5
3083,1
47,5
181,5
3171,6
2909,6
2950,7
135,10
590,1
165,10
3714,2
3277,1
1150,1
3709,8
3447,8
4181,3
708,6
446,6
3739,8
3174,7
3512,2
3949,3
738,6
913,7
1513,2
1251,2
948,1
3903,8
3507,8
4678,4
4241,3
4375,3
4113,3
1339,7
1939,2
1677,2
1415,2
4405,3
4143,3
2068,8
1806,8
973,7
1410,8
1369,7
1707,2
1748,3
2144,3
4796,9
4534,9
3876,9
4214,4
2098,8
1702,8
1836,8
2174,3
1778,3
4902,4
4640,4
2565,9
2169,9
2303,9
1470,8
2379,4
4594,9
2595,9
2770,10
1937,9
2071,9
2409,4
72,9
4665,10
148,4
3062,10
2101,9
3534,5
3138,5
2439,4
2876,5
2573,4
498,9
3651,1
3605,6
3302,5
3343,6
2906,5
528,9
569,10
266,9
3681,1
866,4
604,4
208,4
2994,10
4031,6
3769,6
3332,5
3070,5
3111,6
995,10
558,9
733,10
3711,1
34,9
3845,1
3449,1
1333,5
372,4
4061,6
3799,6
3403,6
3141,6
367,10
4574,2
501,10
105,10
3479,1
1404,6
1101,5
839,5
1614,1
3870,7
397,10
4604,2
3905,1
4342,2
1830,6
1568,6
1306,6
2040,1
1644,1
4599,8
4296,7
3900,7
2070,1
1674,1
2507,2
4763,8
4367,8
4839,3
2065,7
1366,6
2100,1
2537,2
4968,9
4869,3
2270,8
2870,3
2567,2
306,2
2958,8
2562,8
3296,3
3034,3
2376,3
260,7
2988,8
3029,9
2726,8
2330,8
2767,9
2464,8
3064,3
3501,4
3105,4
2802,3
3239,4
331,8
28,7
3455,9
2756,8
3968,5
3135,4
2832,3
891,8
932,9
233,8
3526,10
4056,10
3223,9
2961,9
3998,5
659,8
263,8
1300,4
997,3
1038,4
735,3
3824,10
3766,5
1429,10
1126,9
1726,4
1068,4
1202,4
3720,10
3854,10
3458,10
4495,6
4192,5
3796,5
3930,5
1855,10
1197,10
4571,1
4705,1
1797,5
1931,5
3884,10
4962,7
4659,6
4263,6
4700,7
1186,9
4601,1
4339,1
2736,1
4992,7
1653,10
1257,10
2166,6
2900,1
4760,7
4894,7
2196,6
1934,6
3233,2
2930,1
2971,2
2668,1
4924,7
3187,7
2622,6
3059,7
2360,6
3263,2
2698,1
565,1
3089,7
3130,8
2693,7
3031,2
3165,2
653,6
694,7
129,6
729,1
333,1
71,1
3818,8
2723,7
4156,3
3457,2
3498,3
3632,3
3236,3
1120,7
858,7
25,6
3586,8
4227,4
3924,3
1325,8
626,7
4053,9
3616,8
3354,8
4391,4
1052,7
1093,8
656,7
2089,3
1693,3
1390,2
994,2
4217,9
4858,5
4421,4
4159,4
1781,8
2160,4
1898,4
1461,3
1595,3
1199,3
4812,10
4946,10
4247,9
4888,5
1852,9
1549,8
1928,4
1625,3
1666,4
4976,10
4714,10
1882,9
2016,9
1620,9
2057,10
2354,4
2395,5
2092,4
1696,4
4861,6
2349,10
2483,10
3083,5
2821,5
2559,5
47,9
2251,10
2589,5
287,4
3318,6
3755,7
3452,6
3056,6
544,10
678,10
282,10
3528,1
1133,1
3744,6
3785,7
3482,6
3086,6
3523,7
446,10
50,10
3820,1
3558,1
1046,5
1087,6
1221,6
522,5
3815,7
3949,7
476,10
4287,2
4328,3
3629,2
1513,6
1251,6
855,6
1589,1
4282,8
4020,8
4317,2
1584,7
1281,6
885,6
1718,7
2452,2
1491,1
4009,7
4446,8
4388,3
2010,7
1748,7
2220,2
1562,2
4779,9
4913,9
4552,3
2611,8
2215,8
1912,7
1516,7
2553,3
2250,2
2291,3
1988,2
2245,8
2379,8
1983,8
2979,3
2583,3
3020,4
2717,3
2059,3
281,2
4711,9
456,3
19,2
2671,8
2712,9
2450,9
2147,8
2788,4
2485,3
14,8
148,8
49,2
486,3
90,3
3179,10
2439,8
2876,9
2218,9
3651,5
2818,4
3214,4
2952,4
440,8
953,4
120,3
650,3
254,3
2906,9
2510,9
3343,10
3943,5
511,9
1041,9
208,8
983,4
680,3
284,3
3111,10
3711,5
3315,5
3845,5
1071,9
675,9
1450,5
1147,4
3007,10
3537,10
3141,10
4312,6
3479,5
1404,10
1538,10
1142,10
4516,1
4650,1
4254,1
1439,4
1177,4
781,4
915,4
4604,6
4645,7
3905,5
4983,2
4680,1
4284,1
4721,2
4418,1
1906,5
1644,5
986,5
2419,1
4372,6
940,10
4751,2
2111,6
1715,6
1278,5
1412,5
2449,1
2053,1
4880,8
1366,10
4915,2
2444,7
1745,6
1879,6
2479,1
4910,8
218,1
4945,2
2608,7
1909,6
2346,7
2946,2
3080,2
382,1
3471,8
3034,7
2638,7
2772,7
3413,3
3151,3
2848,2
377,7
74,6
715,2
849,2
16,1
150,1
3105,8
2406,7
3839,3
3181,3
3618,4
145,7
1141,2
879,2
483,2
180,1
617,2
3531,8
2832,7
2873,8
3648,4
3345,3
1212,3
909,2
1346,3
647,2
251,2
3998,9
4039,10
3602,9
3299,8
4074,4
3678,4
3812,4
1038,8
1510,3
4069,10
4203,10
3370,9
4937,5
4104,4
3842,4
1202,8
1843,4
4495,10
3796,9
4571,5
4309,5
1873,4
1570,3
4263,10
4601,5
4776,6
1699,9
1641,4
4427,10
4765,5
4806,6
2166,10
1770,10
1729,9
4882,1
2370,5
2807,6
3279,1
68,4
4970,6
2458,10
1800,10
1934,10
3233,6
2971,6
3309,1
273,5
2226,10
3263,6
3001,6
227,10
361,10
565,5
2815,1
740,6
437,5
41,5
3730,7
3165,6
2769,6
391,10
3241,1
770,6
467,5
71,5
3632,7
3236,7
3195,6
4232,2
3836,2
4273,3
159,10
3533,1
4011,3
3574,2
800,6
538,6
1534,1
4227,8
3924,7
4361,8
3703,8
4041,3
1267,7
1005,7
1343,2
4391,8
4129,8
4729,3
4770,4
4508,4
4071,3
4205,3
1297,7
1734,8
1431,7
1035,7
2072,3
1507,2
4858,9
4596,9
4200,9
2294,8
1461,7
1065,7
1199,7
2498,3
2236,3
1671,2
4929,10
4189,8
4230,9
4364,9
4568,4
4702,4
2266,3
2703,4
2004,3
1742,3
4260,9
5,3
2657,9
2791,9
1696,8
2733,4
2430,3
2471,4
2168,3
93,8
431,3
3083,9
2821,9
2559,9
3159,4
2763,4
2460,3
2938,5
385,8
123,8
502,4
636,4
199,3
2851,9
3288,10
2193,9
3230,5
2531,4
2968,5
153,8
590,9
194,9
532,4
666,4
2922,10
3056,10
2660,10
3656,5
3697,6
2998,5
224,9
1133,5
434,4
4123,6
3727,6
3424,5
3599,6
4595,1
522,9
4333,1
1559,5
4724,7
1117,10
855,10
4666,2
1630,6
2102,1
4754,7
4358,7
4492,7
4096,7
4055,6
1281,10
885,10
4393,1
4830,2
1660,6
1398,6
2394,1
2132,1
1870,1
4825,8
4522,7
4563,8
4901,3
2523,7
2086,6
1428,6
1562,6
2465,2
2162,1
1766,1
1504,1
4593,8
4890,2
4931,3
4669,3
2553,7
1458,6
2233,2
2367,2
4757,8
65,1
4961,3
3020,8
1925,7
2455,7
2059,7
3096,3
2397,2
456,7
398,2
95,1
136,2
3050,8
3184,8
2351,7
2788,8
352,7
90,7
824,2
562,2
166,2
3517,9
3214,8
3255,9
2952,8
3290,3
2894,3
3331,4
3028,3
516,7
254,7
1029,3
633,3
196,2
3943,9
3681,9
3285,9
3722,10
3419,9
3023,9
4060,5
3320,3
3757,4
3099,4
1024,9
325,8
1321,3
4014,10
3053,9
3490,10
4486,5
3391,4
3525,4
1013,8
751,8
355,8
1788,4
693,3
4440,10
4178,10
3782,10
3916,10
3479,9
3520,10
4516,5
4254,5
3858,5
1480,9
1084,9
1993,5
1690,4
4587,6
4284,5
4721,6
4022,5
1685,10
1248,9
4797,1
2285,5
2023,5
1761,5
3976,10
4489,6
1977,10
2111,10
1278,9
2711,5
2449,5
2053,5
2490,6
4956,7
1745,10
4991,1
2782,6
2916,6
2520,6
2258,6
3254,1
2596,1
218,5
2946,6
2684,6
2026,6
248,5
2318,6
3489,2
3227,2
715,6
453,6
150,5
791,1
3443,7
3618,8
3519,2
920,7
180,5
617,6
821,1
3910,8
4044,8
3211,7
4382,3
3724,3
909,6
950,7
1346,7
647,6
688,7
1684,2
1288,2
589,1
1026,2
723,1
4074,8
4453,4
3713,2
1638,7
3888,3
1417,8
1114,7
1452,2
4407,9
4104,8
4145,9
3842,8
3883,9
4879,4
4483,4
1406,7
1185,8
2181,3
1919,3
4571,9
4175,9
3913,9
4909,4
1873,8
1477,8
1611,8
4601,9
4339,9
4380,10
4776,10
4718,5
2340,9
2078,9
1641,8
2416,4
1717,3
4544,10
2807,10
2370,9
3279,5
2446,4
2580,4
68,8
144,3
2837,10
2971,10
2575,10
2272,9
2872,4
2913,5
3309,5
273,9
611,4
215,4
349,4
3263,10
2605,10
2343,10
3776,6
3380,6
3077,5
3118,6
740,10
3718,1
41,9
3852,1
641,4
3410,6
3544,6
3148,6
333,9
374,10
508,10
3882,1
712,5
1242,5
409,4
4273,7
4011,7
4215,2
3912,1
4349,2
3650,1
614,5
2047,1
1389,1
4303,7
4437,7
568,10
4775,2
4117,2
1081,6
2118,2
1157,1
4904,8
4508,8
4205,7
3809,7
4147,2
2206,7
1769,6
2148,2
2282,2
1886,2
1583,1
4235,7
4672,8
4573,2
2498,7
1840,7
1974,7
2615,3
1875,1
1916,2
4964,8
4306,8
51,2
4644,3
4778,3
1608,7
1742,7
3041,3
2645,3
2342,2
2080,2
81,2
2337,8
2034,7
507,2
111,2
2763,8
2501,8
2239,8
2839,3
2973,3
502,8
199,7
240,8
974,3
13,2
2968,9
2706,9
3743,5
532,8
229,7
666,8
346,3
84,3
2998,9
3435,10
4169,5
737,9
1471,4
376,3
3727,10
3861,10
3465,10
4240,6
3937,5
3500,4
1425,9
1163,9
1204,10
767,9
4578,1
977,4
3495,10
4404,6
4008,6
3571,5
3967,5
1496,10
1234,10
4742,1
4480,1
1269,4
873,4
1403,4
1007,4
4172,6
1794,10
4906,1
2132,5
1736,5
4464,6
4598,6
4540,1
2465,6
1766,5
1900,5
1504,5
2541,1
2279,1
4931,7
4669,7
1458,10
2891,6
3066,7
2670,7
2233,6
1971,6
2967,1
3008,2
2705,1
3137,8
2700,7
2834,7
3434,2
2735,1
2776,2
3172,2
2,6
340,1
212,1
2730,7
3639,3
3202,2
166,6
504,1
941,2
3197,8
3931,3
4065,3
3407,3
633,7
1233,2
1408,3
272,1
3623,8
3798,9
4136,4
3699,3
3833,3
3437,3
663,7
401,7
1397,2
1176,3
4224,9
3391,8
3828,9
4562,4
4603,5
1788,8
868,8
1468,3
1165,2
769,2
1206,3
4295,10
3858,9
4895,5
4633,5
3934,4
1818,8
1597,9
898,8
2331,4
1935,4
4721,10
4284,9
4022,9
4063,10
4797,5
2361,4
4751,10
4355,10
4489,10
4093,10
4431,5
2356,10
2490,10
1657,9
1867,4
4781,10
264,4
4857,5
2782,10
1955,9
294,4
2550,10
2684,10
2288,10
2026,10
3063,6
2364,5
27,10
3797,1
761,5
62,4
103,5
2714,10
3751,6
3489,6
3530,7
3093,6
2790,5
715,10
453,10
16,9
3868,2
395,5
133,5
3822,7
3298,7
3199,1
3986,7
3590,7
3724,7
251,10
4062,2
3800,2
1288,6
892,6
589,5
1498,1
4016,7
4057,8
4453,8
3754,7
3358,7
3888,7
4925,3
4092,2
4226,2
1056,6
1493,7
1190,6
794,6
1790,1
1528,1
4483,8
4087,8
4256,2
1785,7
1919,7
1220,6
1261,7
2257,2
2298,3
1599,2
4251,8
4985,3
4327,3
4764,4
2252,8
1687,7
1291,7
2287,2
2724,3
2462,3
2066,3
1629,2
4980,9
4852,9
26,2
4456,9
2795,4
2492,3
2230,3
4923,10
2446,8
2184,8
2825,4
2522,3
2126,3
2959,4
523,3
4953,10
2913,9
3251,4
2989,4
3123,4
2727,4
949,3
687,3
728,4
3776,10
3380,10
2815,9
3194,5
816,9
420,9
117,8
1020,4
758,4
496,4
3544,10
3882,5
3224,5
1108,9
712,9
409,8
887,10
4657,1
846,9
188,9
4215,6
3953,6
3691,6
1179,10
1313,10
876,9
614,9
655,10
4425,1
4029,1
1651,5
1255,5
4682,7
3983,6
4420,7
3721,6
1343,10
4892,2
4193,1
1681,5
1157,5
2590,1
4846,7
4450,7
1111,10
4922,2
1886,6
1449,5
1583,5
2620,1
2661,2
4876,7
4218,7
4952,2
2178,6
3087,2
2254,1
2388,1
1992,1
51,6
1946,6
2080,6
2721,2
3112,8
2809,7
3584,3
111,6
548,7
152,7
3538,8
3142,8
2839,7
2618,8
3614,3
2956,3
316,7
916,2
1050,2
392,2
3306,8
2910,8
3347,9
3743,9
4081,4
3382,3
3516,3
3120,3
346,7
1383,3
684,2
422,2
3074,8
4245,4
3849,4
1547,3
1151,3
1588,4
889,3
4240,10
3937,9
3978,10
4275,4
3879,4
4316,5
4013,4
1501,8
1239,8
1280,9
843,8
1880,4
2014,4
1577,3
919,3
4404,10
4008,10
4742,5
4346,5
4084,5
1572,9
1269,8
873,8
1310,9
4859,1
2306,4
1648,4
2085,5
1782,4
4696,10
4038,10
4172,10
4813,6
4376,5
4510,5
4114,5
1736,9
2173,10
1078,9
2249,5
1812,4
4843,6
4977,6
4540,5
1807,10
2145,5
1842,4
2279,5
1971,10
1575,10
3008,6
2309,5
2443,5
3346,1
3434,6
3213,7
2514,6
398,10
3510,1
3248,1
2852,1
474,5
515,6
212,5
3639,7
3243,7
428,10
3977,2
3715,2
3278,1
3319,2
2882,1
807,6
242,5
283,6
883,1
1017,1
3931,7
3669,7
3407,7
196,10
4444,3
4007,2
3308,1
971,6
575,6
272,5
651,1
4136,8
3437,7
4078,3
4212,3
3379,2
1438,7
1176,7
343,6
1910,2
1514,2
4603,9
4166,8
3508,8
1468,7
1940,2
1981,3
1678,2
1282,2
4895,9
4633,9
4196,8
3934,8
4371,9
4068,8
4272,3
4406,3
4447,4
2331,8
1935,8
2069,8
1236,7
1632,7
1370,7
1970,2
1708,2
1749,3
4401,9
1965,8
2402,9
2099,8
1703,8
1662,7
2140,9
2437,3
2041,3
2478,4
2175,3
4868,10
4903,4
2129,8
1867,8
2508,4
2642,4
2205,3
2246,4
4898,10
4974,5
2858,9
2899,10
2200,9
2672,4
2410,4
673,4
411,4
2364,9
3005,5
3139,5
2702,4
1099,4
2697,10
3431,5
3565,5
3606,6
3303,5
832,10
4340,1
209,4
2861,10
4294,6
3595,5
3636,6
3333,5
1258,10
862,10
4632,1
163,9
3974,1
3712,1
1596,5
897,4
635,4
1713,1
4324,6
4062,6
4499,7
1288,10
4837,2
4138,1
1667,6
1364,5
968,5
1102,5
1877,1
4092,6
4267,7
1056,10
660,10
4471,2
4908,3
4168,1
1831,6
1435,6
2303,1
4996,8
4163,7
4600,8
4297,7
2164,7
2071,1
2724,7
2462,7
2841,3
2101,1
26,6
102,1
2096,7
3133,3
2830,2
2434,2
3267,3
2871,3
2172,2
97,7
231,7
435,2
173,2
2959,8
3559,3
2901,3
2598,2
3035,3
3292,9
2989,8
2593,8
3327,3
3368,4
3764,4
3065,3
291,7
367,2
3019,8
3060,9
3194,9
4231,5
3398,4
3095,3
1096,3
1230,3
397,2
834,3
572,3
3923,10
3224,9
3166,4
788,8
526,8
998,3
4215,10
3691,10
4291,5
3767,5
1651,9
1692,10
1255,9
993,9
1989,4
1593,4
1727,4
3721,10
1681,9
2118,10
2060,5
1798,5
4147,10
4526,6
2148,10
1752,10
1886,10
1490,10
2661,6
1828,5
2265,6
4556,6
1520,10
1654,10
2557,6
2691,6
2295,6
2429,6
51,10
3158,7
2855,6
2459,6
2797,1
3234,2
2931,1
2535,1
157,5
932,1
536,1
2623,6
3922,2
3660,2
2827,1
886,6
449,5
624,6
187,5
228,6
828,1
700,1
3655,8
3218,7
3352,7
2956,7
2694,7
3952,2
3690,2
3731,3
916,6
520,6
596,1
730,1
334,1
3382,7
2986,7
3761,3
1383,7
422,6
760,1
4152,9
3849,8
3191,8
4187,3
3925,3
1454,8
755,7
1489,2
4182,9
3879,8
4788,4
1880,8
1181,7
919,7
1356,8
2352,3
2090,3
1257,2
1694,3
4084,9
1648,8
1386,8
2423,4
2161,4
1724,3
1462,3
4813,10
4376,9
4889,5
4627,5
2115,9
1853,9
2849,4
2191,4
1929,4
4919,5
2145,9
1883,9
2221,4
2658,5
1959,4
4611,10
3008,10
2612,10
3346,5
2688,5
648,4
124,4
2380,10
3114,5
2718,5
2456,5
4023,1
550,4
591,5
154,4
3581,6
3715,6
2882,5
941,10
108,9
545,10
4094,2
883,5
580,4
1396,1
3611,6
3745,6
3349,6
971,10
575,10
4386,2
709,10
313,10
4520,2
3687,1
4124,2
3821,1
1309,5
610,4
1088,6
651,5
785,5
389,5
1688,1
1426,1
4474,7
4078,7
3775,6
3379,6
4812,2
4550,2
4591,3
4288,2
3892,2
1776,6
1077,5
4545,8
4242,7
1847,7
2319,2
1923,2
1620,1
1224,1
4575,8
4272,7
4447,8
4651,3
4389,3
2273,7
1574,6
1615,7
2349,2
1953,2
1825,2
47,1
4815,3
2344,8
2478,8
2513,2
2117,2
2554,3
4810,9
118,2
2904,8
2945,9
2642,8
2246,8
2846,3
2980,3
2322,3
206,7
544,2
4974,9
323,3
2934,8
2975,9
2276,8
2410,8
3709,4
2614,3
3051,4
2789,4
236,7
411,8
15,8
615,3
312,2
749,3
50,2
3442,10
3139,9
2743,9
2481,9
3477,4
3081,4
3215,4
744,9
441,8
779,3
517,3
3431,9
3169,9
3210,10
4206,5
3810,5
3944,5
3507,4
3245,4
1170,9
471,8
209,8
1246,4
547,3
681,3
3502,10
3199,9
3636,10
4277,6
4411,6
3578,5
3712,5
1200,9
938,9
4749,1
1713,5
1014,4
3270,10
3742,5
1667,10
1801,10
968,9
1102,9
4913,1
4255,1
2139,5
1440,4
1481,5
1044,4
2256,1
4908,7
4209,6
1831,10
1435,10
4943,1
2169,5
1773,5
1948,6
1645,5
2682,1
4635,6
1861,10
1203,10
1978,6
1675,5
1716,6
4840,7
1629,10
2707,7
2008,6
3045,2
2742,1
3179,2
143,6
4736,7
481,1
2737,7
2172,6
435,6
2644,1
173,6
907,1
249,1
2901,7
2505,7
3035,7
2639,7
3676,3
3373,2
3414,3
3111,2
203,6
937,1
1112,2
675,1
17,1
3368,8
3106,8
3141,2
1066,7
670,7
804,7
367,6
1008,2
3608,3
438,7
875,8
176,7
1172,2
776,2
910,2
3900,3
3941,4
4075,4
1563,8
864,7
1243,3
4291,9
4728,10
4070,10
3633,9
4670,5
4367,4
4408,5
4105,4
1634,9
1669,3
1803,3
1407,3
4758,10
4059,9
4100,10
4438,5
4968,5
4572,5
2060,9
2532,4
2270,4
1437,3
4864,5
4998,5
2661,10
1962,9
1566,9
2562,4
2557,10
2691,10
2295,10
2033,10
3029,5
2109,5
3542,1
331,4
69,4
2721,10
3496,6
2797,5
2838,6
23,9
64,10
3572,1
3310,1
932,5
99,4
536,5
2489,10
2868,6
3206,1
3340,1
828,5
1003,6
3597,7
4127,7
3731,7
3032,6
520,10
4069,2
392,10
4203,2
3807,2
1033,6
334,5
4198,8
3895,7
4099,2
4233,2
3837,2
4274,3
3575,2
1459,6
760,5
801,6
1197,6
1535,1
1273,1
4962,3
4566,3
4700,3
4304,3
1227,6
965,6
1868,2
2002,2
1565,1
4258,8
3996,8
4992,3
4334,3
4468,3
4072,3
1036,7
1770,2
4725,9
4859,9
4801,4
2161,8
1765,8
2237,3
1934,2
4452,8
4627,9
1795,8
2966,4
2133,3
2005,3
4523,9
268,3
4995,4
3054,9
2658,9
3392,4
2693,3
2431,3
694,3
298,3
36,3
3125,10
2822,9
2426,9
3026,4
2764,4
2502,4
427,9
724,3
765,4
25,2
200,3
3551,10
3155,10
2718,9
2893,10
3190,4
3627,5
3231,5
2928,4
416,8
492,3
230,3
3185,10
3919,5
3261,5
3698,6
2999,5
184,8
225,9
4432,1
1396,5
563,4
697,4
3349,10
4386,6
3687,5
4124,6
3425,5
954,10
1088,10
255,9
4462,1
4066,1
389,9
4596,1
4200,1
1688,5
1164,5
727,4
4591,7
4288,6
1380,10
1118,10
4929,2
4230,1
4667,2
