id_prod,nombre,direccion,precio,stock,imagen_url,fecha_creacion,proveedor
2077,Zapatero Dolorum,"Pasadizo Atilio Viana 80, Málaga, 37121",7640.61,24,https://picsum.photos/200/300?random=2077,2023-10-11,Familia Quintero S.L.
2078,Raqueta Eius,"Ronda de Alfonso Rivero 5, Ourense, 26277",3039.34,127,https://picsum.photos/200/300?random=2078,2025-01-06,Comercializadora LL S.A.
2079,Disco Duro Impedit,"Cañada de Heriberto Manzano 31, Badajoz, 18628",7865.44,64,https://picsum.photos/200/300?random=2079,2024-02-17,Manzano y Carranza S.A.
2080,Consola Praesentium,"Callejón Marino Chacón 9 Puerta 1 , Pontevedra, 47975",4259.6,95,https://picsum.photos/200/300?random=2080,2024-01-20,Minería SENR S.Coop.
2081,Dron Est,"Callejón de Abel Rocha 175, Valladolid, 41475",3533.32,116,https://picsum.photos/200/300?random=2081,2024-08-03,Restauración Duarte y asociados S.Com.
2082,Zapatos de Goma Officiis,"Pasaje Urbano Cánovas 116 Puerta 9 , Cáceres, 01057",4031.45,71,https://picsum.photos/200/300?random=2082,2024-01-26,Cózar & Asociados S.A.
2083,Cinturón In,"Glorieta de Adela Roldan 2 Piso 2 , Vizcaya, 37889",2505.62,27,https://picsum.photos/200/300?random=2083,2023-08-12,Instalaciones Zaragoza & Asociados S.L.
2084,Proyector Perferendis,"Callejón Óscar Lago 2, Zamora, 46577",2736.27,177,https://picsum.photos/200/300?random=2084,2023-11-18,Nebot y Jaume S.A.T.
2085,Taburete Necessitatibus,"Calle Bruno Gomis 724 Puerta 5 , Zamora, 32777",4315.98,32,https://picsum.photos/200/300?random=2085,2025-01-27,Banco MXY S.L.
2086,Mesita de Noche Nisi,"Cañada Trinidad Chaparro 37 Apt. 35 , Lleida, 08678",9513.06,129,https://picsum.photos/200/300?random=2086,2023-08-10,Bastida & Asociados S.L.N.E
2087,Elíptica Cum,"Vial de Lázaro Nuñez 93, Lleida, 27564",5492.08,95,https://picsum.photos/200/300?random=2087,2024-03-31,Manufacturas Girona & Asociados S.Coop.
2088,Zapatos Deportivos Totam,"Glorieta de Gracia Montserrat 97 Apt. 80 , La Rioja, 43830",5688.05,176,https://picsum.photos/200/300?random=2088,2024-11-17,Hermanos Salgado S.L.N.E
2089,Batidora Labore,"Paseo Flavia Moliner 95 Puerta 1 , Lleida, 23780",6393.87,180,https://picsum.photos/200/300?random=2089,2023-10-30,Minería Tena S.L.
2090,Dron Mollitia,"Cuesta Rolando Lucas 6 Puerta 9 , Cuenca, 43058",995.33,150,https://picsum.photos/200/300?random=2090,2024-12-15,Familia Sánchez S.Coop.
2091,Manual Fugit,"Calle de Godofredo Quevedo 9 Puerta 5 , Sevilla, 29454",283.99,179,https://picsum.photos/200/300?random=2091,2024-09-15,Soluciones ZTHW S.L.N.E
2092,Cinturón Culpa,"Via de Sandalio Vallejo 57, Zaragoza, 48201",2616.54,30,https://picsum.photos/200/300?random=2092,2023-08-26,Construcción Española S.L.N.E
2093,Tostadora Recusandae,"Ronda Marisol Iglesias 61 Puerta 5 , Huesca, 06785",5891.24,186,https://picsum.photos/200/300?random=2093,2024-07-16,Construcción Iberia S.Com.
2094,Cuchara Voluptas,"Calle de Florina Montaña 89 Puerta 1 , Guipúzcoa, 42482",1114.47,164,https://picsum.photos/200/300?random=2094,2024-02-10,Compañía Bernal y asociados S.A.
2095,Auriculares Voluptate,"Cuesta Rafael Lledó 31, León, 27043",6622.33,94,https://picsum.photos/200/300?random=2095,2024-03-26,Gimeno & Asociados S.L.
2096,Abrigo Hic,"Camino de José Rivas 28 Piso 5 , Navarra, 25211",1299.0,119,https://picsum.photos/200/300?random=2096,2024-12-05,Flor y Ángel S.L.
2097,Memoria USB Modi,"Ronda Eugenia Capdevila 15 Puerta 3 , León, 08079",7041.99,41,https://picsum.photos/200/300?random=2097,2024-04-09,Cabanillas y Cortes S.Coop.
2098,Estantería Veritatis,"Calle de Marcelo Peñas 87, Burgos, 48144",9514.16,176,https://picsum.photos/200/300?random=2098,2024-03-04,Hermanos Sabater S.L.
2099,Cuento Beatae,"Callejón Ruperta Gomez 454 Piso 6 , Baleares, 39703",5636.1,22,https://picsum.photos/200/300?random=2099,2024-07-16,Servicios Vendrell & Asociados S.A.
2100,Botella de Agua Quos,"Urbanización Liliana Pozo 43, Soria, 02397",6781.29,84,https://picsum.photos/200/300?random=2100,2024-06-04,Construcción VI S.L.
2101,Escritorio Saepe,"Avenida de Palmira Morell 69, Pontevedra, 45734",5180.71,140,https://picsum.photos/200/300?random=2101,2024-04-15,Palomares & Asociados S.Com.
2102,Cubertería Repellat,"Pasadizo de Édgar Torres 271, Valladolid, 51700",5706.71,119,https://picsum.photos/200/300?random=2102,2024-09-19,Transportes Internacionales S.Coop.
2103,Muñeca Eaque,"Pasadizo Azahara Mateo 729 Puerta 7 , Málaga, 01612",6521.91,87,https://picsum.photos/200/300?random=2103,2024-02-23,Nevado & Asociados S.A.
2104,Pelota Et,"Calle de Carmela Parra 67 Puerta 4 , Lugo, 49220",9552.77,152,https://picsum.photos/200/300?random=2104,2024-03-08,Banco del Levante S.Coop.
2105,Consola Sapiente,"C. Luis Fabra 40 Apt. 70 , Barcelona, 11148",940.76,34,https://picsum.photos/200/300?random=2105,2024-12-01,Ileana Olivé Baeza S.A.
2106,Botas de Agua Asperiores,"Vial de Clemente Espinosa 16, Murcia, 35711",7651.45,125,https://picsum.photos/200/300?random=2106,2024-09-30,Grupo Valle S.L.
2107,Olla Sapiente,"Via de Jesusa Marín 27 Apt. 33 , Zaragoza, 51409",4899.85,132,https://picsum.photos/200/300?random=2107,2024-07-09,Restauración Vigil & Asociados S.A.
2108,Diccionario Adipisci,"Camino de Beatriz Acuña 8 Puerta 9 , Albacete, 25050",891.62,166,https://picsum.photos/200/300?random=2108,2024-04-06,Ballesteros & Asociados S.A.
2109,Perchero Vel,"C. de Javi Cabo 9 Apt. 25 , Salamanca, 33593",6646.06,49,https://picsum.photos/200/300?random=2109,2023-06-05,Inmobiliaria Mas & Asociados S.A.
2110,Zapatos de Tela Facilis,"Paseo Carolina Rocha 77 Piso 5 , Jaén, 29431",3491.01,16,https://picsum.photos/200/300?random=2110,2025-04-08,Valbuena y asociados S.L.
2111,Zapatos de Tela Qui,"Avenida de Gervasio Piña 47 Piso 1 , Melilla, 14507",965.36,96,https://picsum.photos/200/300?random=2111,2023-08-20,Bas y asociados S.A.
2112,Bicicleta Asperiores,"Callejón Valentín Carreras 3, Huesca, 37980",5872.6,93,https://picsum.photos/200/300?random=2112,2023-12-26,Servicios Castellana S.A.
2113,Zapatos Unisex Alias,"Pasaje de Ulises Abascal 90, Salamanca, 19708",9007.47,154,https://picsum.photos/200/300?random=2113,2023-09-08,Hotel Collado S.Com.
2114,Cajonera Temporibus,"Avenida Zaira Páez 63 Piso 1 , Badajoz, 15093",3954.98,41,https://picsum.photos/200/300?random=2114,2023-11-30,Maristela Cisneros Leiva S.A.
2115,Novela Repudiandae,"Callejón de Simón Sanabria 84 Apt. 04 , Ceuta, 05958",9362.98,5,https://picsum.photos/200/300?random=2115,2023-07-19,Distribuciones Calderón S.A.
2116,Maletín Corrupti,"Acceso de Teo Águila 36, Asturias, 32578",5296.78,70,https://picsum.photos/200/300?random=2116,2024-05-24,Compañía del Mediterráneo S.L.
2117,Set de Manualidades Qui,"Via Felix Marcos 90 Piso 8 , Vizcaya, 27377",5542.8,196,https://picsum.photos/200/300?random=2117,2025-03-20,Daniela Acevedo Benet S.C.P
2118,Sartén Labore,"Camino de Román Campillo 77 Piso 2 , Córdoba, 11339",1821.16,126,https://picsum.photos/200/300?random=2118,2023-12-11,Jove y Vicens S.Com.
2119,Zapatos de Tela Id,"Paseo de Victorino Segarra 51, Pontevedra, 02163",8431.3,64,https://picsum.photos/200/300?random=2119,2023-12-18,Vélez y Diego S.A.
2120,Juguete Electrónico Odit,"Pasadizo de Cebrián Valderrama 53 Piso 9 , Barcelona, 18687",2101.51,73,https://picsum.photos/200/300?random=2120,2024-06-18,Finanzas Alcalá S.A.
2121,Novela Consequatur,"Calle de Florentino Niño 12 Puerta 0 , Ourense, 19888",6735.21,189,https://picsum.photos/200/300?random=2121,2024-11-14,Capdevila y Higueras S.A.
2122,Guantes Quod,"Rambla Rosario Ribes 68, Santa Cruz de Tenerife, 18305",3119.26,143,https://picsum.photos/200/300?random=2122,2024-02-04,Eliana Jordán Montalbán S.A.
2123,Calcetines Praesentium,"Camino Brunilda Barco 75, Segovia, 11314",4417.81,135,https://picsum.photos/200/300?random=2123,2023-11-03,Familia Escudero S.A.
2124,Cargador Blanditiis,"Acceso Adolfo Llobet 97, Salamanca, 25671",7976.49,161,https://picsum.photos/200/300?random=2124,2024-01-16,Hermanos Mir S.Coop.
2125,Patinete Corporis,"Camino de Pilar Montenegro 835 Piso 9 , Navarra, 50426",3634.54,60,https://picsum.photos/200/300?random=2125,2025-01-29,Logística Inteligentes S.Com.
2126,Zapatos Unisex Facilis,"Acceso de Atilio Goñi 317 Puerta 7 , Álava, 34777",861.14,191,https://picsum.photos/200/300?random=2126,2023-08-05,Fábrica Zabaleta S.A.
2127,Sofá Cumque,"C. de Julieta Jáuregui 10, Salamanca, 06399",1419.71,131,https://picsum.photos/200/300?random=2127,2025-03-13,Logística Españolas S.L.U.
2128,Zapatos Hic,"Alameda de Mateo Alberto 47 Puerta 2 , Granada, 09879",1419.28,130,https://picsum.photos/200/300?random=2128,2024-02-08,Infraestructuras Priego y asociados S.Coop.
2129,Juguete de Ciencia Similique,"Camino de Crescencia García 1 Piso 9 , Madrid, 35229",8445.82,45,https://picsum.photos/200/300?random=2129,2024-08-14,Fábrica Ibérica S.Com.
2130,Micrófono Ad,"Alameda América Pascual 97, La Rioja, 45624",88.78,120,https://picsum.photos/200/300?random=2130,2023-09-15,Familia Serrano S.C.P
2131,Tabla de Surf Harum,"Cuesta de Xavier Rosado 84 Piso 8 , Tarragona, 09126",5664.13,152,https://picsum.photos/200/300?random=2131,2025-04-08,Inmobiliaria Ripoll S.L.
2132,Lámpara Inventore,"Vial Toño Arana 74 Piso 0 , Almería, 08380",9307.35,118,https://picsum.photos/200/300?random=2132,2023-10-14,Logística Ordóñez & Asociados S.L.
2133,Juguete Educativo Cum,"Urbanización de Aristides Villanueva 33, Sevilla, 18418",8605.47,17,https://picsum.photos/200/300?random=2133,2024-08-10,Desarrollo Diez & Asociados S.A.
2134,Cinturón Hic,"Calle Alicia Manrique 819 Piso 8 , Baleares, 08583",3511.3,177,https://picsum.photos/200/300?random=2134,2025-01-27,Banca Privada AZZ S.L.N.E
2135,Botas Dolore,"Callejón de Adela Álvarez 22, Zamora, 48284",1325.56,156,https://picsum.photos/200/300?random=2135,2024-12-04,Aristides Sainz Gual S.A.U
2136,Zapatos Deportivos Quasi,"Pasadizo de Aristides Roca 656 Apt. 78 , Soria, 03393",6519.86,111,https://picsum.photos/200/300?random=2136,2024-05-17,Promociones Españolas S.L.L.
2137,Pendientes Cum,"Ronda de Juan Bautista Díaz 53 Puerta 7 , Ávila, 50371",2435.26,88,https://picsum.photos/200/300?random=2137,2024-09-04,Mohamed Ramírez Gisbert S.L.
2138,Libro de Cocina Asperiores,"Paseo de Visitación Amador 361 Puerta 8 , Cádiz, 22520",2461.31,55,https://picsum.photos/200/300?random=2138,2024-12-15,Díez y asociados S.A.
2139,Cama Esse,"Acceso de Flora Borrego 8, Melilla, 17794",4157.36,131,https://picsum.photos/200/300?random=2139,2025-04-28,Aragonés y Baquero S.A.
2140,Juego de Cartas A,"Ronda David Collado 402, Cádiz, 27495",1464.37,54,https://picsum.photos/200/300?random=2140,2024-07-31,Durán y asociados S.L.
2141,Ratón Adipisci,"Pasaje de Macario Lerma 146, La Rioja, 20295",898.11,34,https://picsum.photos/200/300?random=2141,2025-02-27,Grupo Abad S.Coop.
2142,Juguete Electrónico Corrupti,"Vial Sancho Carrera 14 Piso 9 , Albacete, 06113",6093.37,107,https://picsum.photos/200/300?random=2142,2025-01-08,Olivé y Mata S.Coop.
2143,Skateboard Odio,"Paseo Néstor Crespi 8, Soria, 20738",4459.81,186,https://picsum.photos/200/300?random=2143,2024-08-16,Abascal & Asociados S.Com.
2144,Cinturón Quidem,"Pasadizo Lina Salom 408, Teruel, 14372",7747.6,32,https://picsum.photos/200/300?random=2144,2025-04-16,Restauración Espada y asociados S.Coop.
2145,Collar Ut,"Cañada Olivia Amorós 940, Valencia, 44733",3707.22,159,https://picsum.photos/200/300?random=2145,2024-06-21,Villanueva y Leon S.Com.
2146,Juego de Cartas Sequi,"Vial Ainara Benavente 2, Albacete, 32670",3029.12,100,https://picsum.photos/200/300?random=2146,2024-01-13,Logística Integrales S.A.
2147,Enciclopedia Error,"Acceso de Isabela Escolano 84 Apt. 88 , Guadalajara, 49856",7390.05,84,https://picsum.photos/200/300?random=2147,2024-11-12,Benitez y Sarabia S.L.
2148,Silla Enim,"Acceso Cebrián Armengol 4 Apt. 68 , Zamora, 18245",7048.05,36,https://picsum.photos/200/300?random=2148,2025-02-11,Cifuentes y Donoso S.Coop.
2149,Vitrina Quibusdam,"Acceso de Nuria Pinto 76, Ávila, 32192",4897.08,46,https://picsum.photos/200/300?random=2149,2024-07-15,Alfredo Cámara Borrás S.Coop.
2150,Camiseta Quasi,"Pasadizo Felix Valls 26 Puerta 8 , Ciudad, 30520",8670.19,178,https://picsum.photos/200/300?random=2150,2024-04-14,Machado y Baró S.L.N.E
2151,Balón de Baloncesto Omnis,"Glorieta Angelina Bonilla 1, Guadalajara, 31079",7254.5,9,https://picsum.photos/200/300?random=2151,2025-04-06,Polo y Andrés S.Com.
2152,Zapatos Elegantes Atque,"Cuesta Remedios Sobrino 9 Apt. 36 , Cantabria, 39465",5840.5,199,https://picsum.photos/200/300?random=2152,2023-08-20,Sevilla y Ros S.L.
2153,Falda Provident,"Acceso Íñigo Sales 8 Piso 9 , Soria, 41593",7419.15,130,https://picsum.photos/200/300?random=2153,2023-05-27,Grupo Ponce S.Coop.
2154,Mesa de Comedor Accusantium,"Camino de Roberta Plana 82, Barcelona, 41781",4833.31,12,https://picsum.photos/200/300?random=2154,2025-03-11,Supermercados del Levante S.L.N.E
2155,Cuadro Expedita,"Pasadizo Antonia Palacios 13, Madrid, 01885",3168.33,138,https://picsum.photos/200/300?random=2155,2023-08-12,Azeneth Leon Manjón S.Com.
2156,Marioneta Voluptatum,"Paseo de Florencia Olivé 574 Puerta 1 , Córdoba, 30811",1607.75,190,https://picsum.photos/200/300?random=2156,2024-07-24,Distribuciones Ibéricos S.Coop.
2157,Zapatos Quisquam,"Urbanización Miguel Baeza 422, Teruel, 51478",7346.02,104,https://picsum.photos/200/300?random=2157,2024-10-16,Despacho Aparicio S.L.N.E
2158,Pijama Qui,"C. de Augusto Mir 14, Cádiz, 50855",1594.43,51,https://picsum.photos/200/300?random=2158,2024-03-06,Comercializadora Españolas S.Com.
2159,Bolso Delectus,"Plaza Heriberto Navas 32 Piso 7 , Melilla, 37886",3797.42,126,https://picsum.photos/200/300?random=2159,2025-02-24,Infraestructuras Integrales S.L.N.E
2160,Proyector Itaque,"C. Valentina Reguera 67, Baleares, 22499",4628.36,66,https://picsum.photos/200/300?random=2160,2024-04-17,Carbajo y asociados S.A.T.
2161,Zapatos de Seguridad Incidunt,"Camino Maricruz Pulido 16, Almería, 19399",196.18,44,https://picsum.photos/200/300?random=2161,2023-10-14,Comercial Villena y asociados S.A.
2162,Auriculares Consequatur,"Acceso Ambrosio Guzmán 66, Sevilla, 36680",6562.34,170,https://picsum.photos/200/300?random=2162,2024-12-01,Frías y asociados S.Coop.
2163,Cuchillo Qui,"Paseo de Roxana Valderrama 8 Apt. 90 , Vizcaya, 35480",7339.39,124,https://picsum.photos/200/300?random=2163,2023-12-02,Carina Roman Alberto S.Coop.
2164,Ropa Deportiva Ipsum,"Acceso de Carla Ibarra 923, Valencia, 33253",3024.46,88,https://picsum.photos/200/300?random=2164,2024-01-13,Marí y Cisneros S.Coop.
2165,Mochila Deportiva Neque,"Calle Paulina Tur 32, Córdoba, 25208",5717.44,66,https://picsum.photos/200/300?random=2165,2023-11-21,Promociones del Noroeste S.A.
2166,Maletín Voluptatibus,"C. Felipe Coello 71 Piso 8 , Vizcaya, 03867",8818.11,157,https://picsum.photos/200/300?random=2166,2024-08-18,Servicios Castellana S.L.
2167,Cuento Pariatur,"Pasaje de Visitación Santamaria 17 Puerta 0 , Almería, 20862",7639.7,61,https://picsum.photos/200/300?random=2167,2024-07-20,Banco Ibérica S.L.N.E
2168,Hervidor Animi,"Urbanización Dionisio Cortina 53 Apt. 95 , León, 41698",3479.3,98,https://picsum.photos/200/300?random=2168,2025-01-26,Perea y Alsina S.L.N.E
2169,Cama Perferendis,"Ronda Carmelo Cisneros 34 Apt. 67 , Ourense, 41485",256.01,168,https://picsum.photos/200/300?random=2169,2023-08-14,Banco Gimeno S.Com.
2170,Banco Laudantium,"Paseo de Horacio Doménech 14 Piso 1 , Lugo, 12473",6668.25,129,https://picsum.photos/200/300?random=2170,2024-05-17,Santana y Calvet S.Com.
2171,Gafas de Natación Cupiditate,"Alameda Vito Puerta 7, Melilla, 14108",6537.89,5,https://picsum.photos/200/300?random=2171,2024-08-21,Industrias IGXD S.A.
2172,Escritorio Fuga,"Via Félix Porta 87, Segovia, 02726",4305.48,156,https://picsum.photos/200/300?random=2172,2025-04-13,Calisto Clavero Barrio S.L.L.
2173,Cuchara Numquam,"Ronda Débora Boada 403 Puerta 5 , Badajoz, 06166",9788.39,52,https://picsum.photos/200/300?random=2173,2025-05-03,Inmobiliaria NR S.Com.
2174,Mesa de Centro Veritatis,"Via de José Luis Gámez 3 Puerta 3 , Melilla, 31789",7192.3,96,https://picsum.photos/200/300?random=2174,2024-04-03,Hermanos Matas S.A.
2175,Poesía Enim,"Callejón Basilio Pereira 7 Puerta 8 , Melilla, 11214",9783.59,102,https://picsum.photos/200/300?random=2175,2023-05-13,Remigio Blanca Calderón S.L.
2176,Zapatos de Goma Quod,"Paseo Goyo Pont 41 Piso 5 , Cantabria, 42863",6008.79,122,https://picsum.photos/200/300?random=2176,2024-07-10,Industrias Española S.L.
2177,Estantería Assumenda,"Calle Bernardo Prada 15, Teruel, 09334",2339.09,57,https://picsum.photos/200/300?random=2177,2025-04-19,Servicios Expósito y asociados S.L.
2178,Rompecabezas Unde,"Glorieta Adelardo Conesa 29, Palencia, 40625",4463.47,118,https://picsum.photos/200/300?random=2178,2023-10-23,Industrias Buendía S.Com.
2179,Taza Sed,"Callejón José Manuel Alvarado 10, Córdoba, 38980",3933.5,27,https://picsum.photos/200/300?random=2179,2024-09-07,Felicia Barrera Benítez S.L.L.
2180,Tabla de Surf Ab,"Paseo Encarnita Grau 96, Salamanca, 46389",5407.61,16,https://picsum.photos/200/300?random=2180,2023-10-14,Consultoría Arnau S.L.
2181,Diccionario Est,"Camino de Constanza Vall 79 Piso 2 , Ávila, 07298",4558.85,92,https://picsum.photos/200/300?random=2181,2024-12-05,Consultoría del Noroeste S.L.
2182,Hervidor In,"Cuesta Josefa Chacón 147 Apt. 43 , Almería, 48592",7037.05,159,https://picsum.photos/200/300?random=2182,2024-06-01,Banco Garrido S.A.
2183,Bicicleta Vitae,"Calle Valeria Giner 97 Puerta 8 , Valladolid, 16238",958.98,15,https://picsum.photos/200/300?random=2183,2025-04-30,Sevillano y Barbero S.L.
2184,Guantes Voluptatem,"C. Francisco Jose Porta 547, Álava, 22898",9320.16,144,https://picsum.photos/200/300?random=2184,2023-09-21,Hermanos Hoyos S.A.
2185,Silla de Oficina Dolor,"Ronda de Xavier Bonilla 1, Cantabria, 38388",6265.85,9,https://picsum.photos/200/300?random=2185,2024-04-06,Llamas y Clavero S.A.
2186,Silla de Comedor Aliquam,"Camino Lorena Sosa 3 Apt. 21 , Ceuta, 33179",2323.37,65,https://picsum.photos/200/300?random=2186,2024-01-06,Talleres WFYS S.A.
2187,Set de Manualidades Iure,"Acceso de Blanca Cuevas 388 Piso 8 , Jaén, 28087",3127.62,190,https://picsum.photos/200/300?random=2187,2024-01-25,Dani Carreño Lledó S.Coop.
2188,Colador Excepturi,"Via Encarnita Raya 60, Huesca, 06829",6266.8,14,https://picsum.photos/200/300?random=2188,2025-03-30,Bustos y Mayol S.L.
2189,Pulsera Maxime,"Cañada de Ángel Peña 43, León, 02585",1231.82,138,https://picsum.photos/200/300?random=2189,2023-10-01,Despacho Española S.L.
2190,Mesa de Centro Quo,"Via de Mohamed Godoy 99 Apt. 30 , Cuenca, 19099",5854.3,142,https://picsum.photos/200/300?random=2190,2023-07-25,Feijoo y Corominas S.Coop.
2191,Cacerola Tempora,"Acceso Dorotea Chico 30, Cuenca, 38559",3861.46,157,https://picsum.photos/200/300?random=2191,2024-12-13,Soluciones NYV S.Coop.
2192,Collar Tempore,"Callejón Blanca Romeu 186, Ciudad, 45614",2291.77,99,https://picsum.photos/200/300?random=2192,2023-06-08,Despacho Iberia S.L.N.E
2193,Botas Animi,"Pasadizo Leopoldo Jimenez 92, La Coruña, 16889",8033.9,164,https://picsum.photos/200/300?random=2193,2023-07-17,Desarrollo Martorell y asociados S.L.L.
2194,Vaso Hic,"Acceso de Emilia Ferrández 3, Guipúzcoa, 49892",3373.83,37,https://picsum.photos/200/300?random=2194,2024-12-02,Industrias Alegria & Asociados S.Com.
2195,Cajonera Incidunt,"Pasaje de Mario Milla 83 Puerta 1 , Salamanca, 25350",2909.55,42,https://picsum.photos/200/300?random=2195,2025-01-27,Soluciones PEJ S.Coop.
2196,Pijama Aliquid,"Paseo de Ámbar Ródenas 36, Huesca, 45400",9820.6,107,https://picsum.photos/200/300?random=2196,2023-06-02,Transportes MRBR S.L.N.E
2197,Novela Reiciendis,"Cañada Gaspar Llabrés 55 Piso 3 , Soria, 07251",9353.47,123,https://picsum.photos/200/300?random=2197,2024-11-09,Grupo Duque S.L.N.E
2198,Libro de Viajes Eos,"Cuesta Leonardo Salamanca 2 Piso 5 , Valladolid, 25366",4587.68,165,https://picsum.photos/200/300?random=2198,2023-09-27,Finanzas HTK S.L.L.
2199,Ratón Consectetur,"Alameda de Silvia Nogueira 229 Apt. 76 , Albacete, 51221",3776.43,74,https://picsum.photos/200/300?random=2199,2024-11-07,Amaro Puig Cámara S.L.L.
2200,Enciclopedia Ratione,"Alameda Fidela Segovia 52, Huelva, 22789",4011.75,193,https://picsum.photos/200/300?random=2200,2025-04-19,Salvà y Codina S.L.
2201,Cuchara Hic,"Plaza de Bibiana Guzmán 38 Piso 4 , Madrid, 45257",6477.41,135,https://picsum.photos/200/300?random=2201,2024-08-19,Inmobiliaria ZA S.Coop.
2202,Batidora Omnis,"Acceso Mariana Barral 1 Puerta 2 , Valencia, 32705",7568.49,50,https://picsum.photos/200/300?random=2202,2023-07-01,Comercial XTCD S.Coop.
2203,Set de Manualidades Ullam,"Rambla de Zoraida Villaverde 449, Huelva, 04762",5908.15,164,https://picsum.photos/200/300?random=2203,2025-03-29,Minería Santamaría S.A.D
2204,Cuadro Enim,"Pasadizo Carlito Baena 70 Piso 7 , Salamanca, 24757",7191.51,106,https://picsum.photos/200/300?random=2204,2023-08-21,Talleres Verdú y asociados S.Coop.
2205,Escritorio Amet,"Cañada de Fermín Baños 64, Girona, 38522",542.94,135,https://picsum.photos/200/300?random=2205,2024-09-02,Rosa Torres Lorenzo S.L.L.
2206,Zapatillas Deportivas Aut,"Acceso Aitor Guijarro 79 Piso 0 , Ciudad, 29514",5629.8,43,https://picsum.photos/200/300?random=2206,2023-08-27,Comercializadora Parejo y asociados S.L.L.
2207,Pendientes Totam,"Calle Alejandro Padilla 93 Puerta 4 , Lleida, 41687",9193.68,170,https://picsum.photos/200/300?random=2207,2025-03-17,Banca Privada Alonso S.A.
2208,Mesa de Centro Laudantium,"Glorieta de Adelardo Santos 70 Apt. 90 , Guipúzcoa, 20676",994.11,157,https://picsum.photos/200/300?random=2208,2023-12-15,Logística Avanzadas S.A.
2209,Manga Adipisci,"Calle de Chucho Expósito 551, Las Palmas, 07228",7262.23,191,https://picsum.photos/200/300?random=2209,2025-04-05,Carbó y Canales S.L.
2210,Lámpara Adipisci,"Vial Isa Antúnez 70, Zaragoza, 41959",5818.28,182,https://picsum.photos/200/300?random=2210,2024-08-27,Campillo y Armas S.L.
2211,Llaveros Iure,"Plaza de Marcial Tur 21, Ourense, 39947",4795.09,140,https://picsum.photos/200/300?random=2211,2024-07-31,Soluciones GEHO S.L.
2212,Ropa Deportiva Quidem,"Paseo de Luís Gual 91, Las Palmas, 30745",6379.7,143,https://picsum.photos/200/300?random=2212,2024-03-04,Hnos Guardiola S.Com.
2213,Balón de Fútbol Quaerat,"Acceso de Juan Manuel Díez 23 Puerta 4 , Soria, 41086",6856.09,160,https://picsum.photos/200/300?random=2213,2023-12-19,Alimentación Avanzadas S.L.N.E
2214,Batería Aliquam,"Paseo de Ramiro Llabrés 52 Apt. 22 , Huesca, 34616",568.55,1,https://picsum.photos/200/300?random=2214,2024-11-20,Comercializadora URZQ S.Coop.
2215,Cabecero Aut,"C. Dionisio Villanueva 601 Apt. 48 , Madrid, 47945",6306.49,37,https://picsum.photos/200/300?random=2215,2024-09-12,Trinidad Goñi López S.Com.
2216,Silla Magnam,"Cuesta Hernando Aller 3 Piso 5 , Valladolid, 38624",553.91,105,https://picsum.photos/200/300?random=2216,2024-12-06,Supermercados XA S.L.
2217,Zapatos de Tacón Voluptatem,"Callejón de Amador Calvet 68, Málaga, 20185",3434.14,31,https://picsum.photos/200/300?random=2217,2023-07-17,Banco Llabrés S.L.N.E
2218,Zapatos Elegantes Quas,"Avenida Esther Zamorano 438, Valencia, 18345",3894.73,108,https://picsum.photos/200/300?random=2218,2024-07-31,Sarabia & Asociados S.Coop.
2219,Bailarinas Nam,"Rambla de Erasmo Sabater 3, Córdoba, 48913",3536.23,19,https://picsum.photos/200/300?random=2219,2024-08-28,Transportes EFJY S.Coop.
2220,Cuchillo Eius,"Glorieta Álvaro Mayol 27 Apt. 15 , Granada, 48916",4424.62,161,https://picsum.photos/200/300?random=2220,2024-06-08,Grupo Elías S.L.
2221,Cargador Libero,"Cañada de Saturnina Tejero 1, Ourense, 16545",5191.94,8,https://picsum.photos/200/300?random=2221,2024-11-03,Macías y Granados S.A.
2222,Camiseta Ipsam,"Vial de Heraclio Gisbert 6, La Coruña, 02620",7765.17,38,https://picsum.photos/200/300?random=2222,2025-04-11,Iker Frías Viña S.Coop.
2223,Marioneta Quis,"Cuesta de Isidora Peiró 65, Lleida, 39300",2567.84,81,https://picsum.photos/200/300?random=2223,2023-12-07,Consultoría Pont y asociados S.Com.
2224,Traje Culpa,"Calle de Javier Téllez 52 Apt. 77 , Huelva, 50194",4404.76,103,https://picsum.photos/200/300?random=2224,2023-08-28,Desarrollo del Levante S.L.N.E
2225,Cargador Portátil Ut,"Pasaje Lisandro Rosales 39 Puerta 9 , Cádiz, 25072",3028.54,7,https://picsum.photos/200/300?random=2225,2025-01-06,Comercializadora Castellana S.L.
2226,Escritorio Tempore,"Rambla de Olalla Morales 62, Melilla, 32055",217.47,149,https://picsum.photos/200/300?random=2226,2024-06-18,Industrias KR S.A.
2227,Perchero Doloribus,"Callejón Eusebio Olivares 671 Piso 9 , Tarragona, 02351",6424.23,116,https://picsum.photos/200/300?random=2227,2023-09-17,Despacho Chaves S.C.P
2228,Patinete Occaecati,"Paseo de Felicia Carretero 39, Granada, 07236",7040.98,8,https://picsum.photos/200/300?random=2228,2024-05-20,Familia Estévez S.A.
2229,Teclado Laudantium,"Ronda Primitiva Cerro 30 Puerta 5 , Alicante, 19262",3051.54,168,https://picsum.photos/200/300?random=2229,2025-02-27,Suministros Noriega & Asociados S.Com.
